"Like wearing a hair shirt. Positively, absolutely, without a shadow of a doubt one of the worst movies ever. Pure torture. Zero stars out of ten. One long, tedious, labored, pretentious, self-conscious, theatrical, and leadenly artsy scene after another. Intended to be dreamlike and impressionistic, the soul bared, it is, instead, morose mush. <br /><br />Half-naked, father and son grope and whisper to each other like lovers. ""Homo-erotic"" is the point, loud and clear. OK, so what? <br /><br />Repeated more than once by the son is the line, supposedly lifted from ""Lives of the Saints,"" ""A father's love crucifies. A loving son lets himself be crucified."" The parallel to god and his son, Christ, is heavy-handed, irrelevant, and bombastic, like everything else here. <br /><br />Some reference points to the theme of Russian filiality: ""Mother and Son"" (1997); ""The Return"" (Andrei Zvyagvatsev, 2003); ""Little Odessa"" (James Gray,1994); Turgenev, ""Fathers and Sons""; and, of course, Dostoyevsky, ""The Brothers Karamazov.""<br /><br />Credits in English indicate intended international distribution, meaning that the excuse cannot be used that you have to be Russian to understand this mess. <br /><br />This is nowhere near as accomplished or compelling as Sokurov's last, ""Russian Ark"" (2003).<br /><br />As in his ""Mother and Son,"" an equally powerful soporific, some scenes are filmed from distorting mirrors, though not as interestingly. The film is almost monochromatic, shot from start to finish through beige filters, making it as visually as it is dramatically numbing. A soft-focus haze only adds to the drugged feeling.<br /><br />An annoying soundtrack drones on, never shuts up, like a tape loop. An old radio constantly plays in the background. Russian Romantic melancholy swells endlessly as ""themes based on Tchaikovsky."" The presence of a ""sound designer"" (Sergei Moshkov) signifies, of course, that all those irritating little sounds, radio static, noises, distortion, and such, are ""designed."" <br /><br />It's hard to believe someone (Sergei Potepolov) actually wrote this thing. It all seems as arbitrary as traffic, as if improvised by bored actors, popping out of nothingness into nothingness.<br /><br />Modern art has finally succeeded in signifying the thing without being the thing, so that what we behold is the idea of the idea, empty as a shell, but not even a shell, merely the idea of a shell. Could one ask for a better definition of decadence?",negative
"Very disappointing 7th chapter of this slowly dying series. Very evident that the budget was extremely low. This movie was made for one reason and one reason alone. To sell Puppet Master Toys! Fans, such as myself of the series have decided, from what I have read and heard that the only one in the series worse than this is Curse of the Puppetmaster. In turn, turning us away from the series. <br /><br />Opting to make this a PG-13 film, for whatever reason, did not work in the films favor. The plot seemed almost to be there, but was easily lost in the steady stream of nonsense. <br /><br />The only film in the series worth watching, also directed by Decoteau is part 3 - Toulon's Revenge.<br /><br />Granted, I do favor the scenery in the film. <br /><br />Yuck!",negative
"I'm tired of people judging films on their ""historical accuracy"". IT'S A MOVIE PEOPLE!! The writers and directors are supposed to put their own spin into the story! There are a number of movies out there that aren't entirely accurate with the history....Braveheart, Wyatt Earp, Gangs of New York, Geronimo: An American Legend, The Last of the Mohicans....all fantastic films that are mildly inaccurate historically. If you want to see a few great actors do what they do best, then I suggest you see this film and don't worry about the accuracy of the facts. Just enjoy the quality of the film, the storyline and one of the greatest actors of our time.",positive
"I get it the Diehl character is s'posed to be a microcosm of America itself - seeing Arab terrorists under every rock, only to find out at the end that it's his own actions all along that got him into that siege state and truly if he practices good-will to all men everything will be rainbows and lollipops. Sorry Wim you have made amazing movies in the past that stay neutral of the politics and for good reason, polemics are your weak point and they weaken this a well-made, amazingly filmed movie with absurd characters, dialog and plotting. Better luck on your next flick. Another thing that yanked my crank was the belabored point of the homeless section of LA being there for reasons of hunger, these people don't get enough to eat. Truly these folks aren't eating regally but the real hunger these folks is a spiritual hunger, an emotional hunger, a mental hunger. They need self-respect, self-worth, dignity which you can't give a man. Yeah those folks are hungry and if they need it it is available. Less the center for hunger in America, I would say it's more the center for alcoholism, drug-abuse, mental suffering and economic devastation. Dealing with hunger although a noble endeavor is band-aiding a more profoundly systematic societal and age-old human problem of homelessness. Bill Diehl was good though and Michelle Williams was cute as the young yet (cliched) old soul.",negative
"i didn't enjoy this movie at all.for one,i just found it crude and vulgar,for no reason.i also felt it's misogynistic(against women.)also,the movie really doesn't appear to be about anything,and i didn't find any of the characters likable.really,the there doesn't seem to be any point to it all.maybe i'm missing something,but for me,this movie is pretty much a waste of time,when i could have been doing something more productive and enjoyable.like using my face as a pin cushion.James garner is in this thing,as are C.Thomas Howell and Shirley Jones,and James Cromwell.all are wasted here,and i'm sure this was a low point in each of their respective careers.Jennilee Harrison(from the later years of Three's Company)is also in the movie,and it is nice to see her in a non ditsy role.but other than that,she can't rise above the mediocre script.for me,Tank is a 3/10",negative
"This was an adorable movie. A real feel-good movie when you need one. The story is light (this is no Gone With the Wind) but sometimes, one needs this kind of plot. Funny and warm characters, fantastic acting and beautiful costumes/wardrobe.<br /><br />Parminder K. Nagra (also from the TV show ER) is WONDERFUL in this role. She is definitely a new shining star for Hollywood. All should keep an eye on her, she's going to be BIG in the future.<br /><br />Also impressing was the soundtrack for this movie. A nice mix of modern and Indian tunes. I was dancing throughout most of the movie.<br /><br />Highly recommended if a fun movie is what you need.",positive
"So well done. The photography, sound, music and the performances were the best. It's also an amusing story line that brings a smile to your face with each scene--I loved it and I'm a 60 year old heterosexual guy. Each character seemed to fit their part to a tee. It's the best performance that I've seen from Ms. Capshaw--she's been in more movies than I thought, but this was a wonderful achievement. I suppose it's a plus to have Spielberg money behind you allowing for a fat budget and all the best that money can buy technically. Two of the cast have successful T.V. shows of their own now--it's easy to see why. Tom Selleck does his usual good job.",positive
"This film was released the year I was born and will be, like me, 70 in 2007. I watched it again last night having not seen it since high school. While it was full of 30's sentiment and the acting was a bit stereotyped, nevertheless, it was superb. Pearl S. Buck's story did come alive through the magic of the chemistry of Luise Rainer and Paul Muni. The novel which earned Ms. Buck the Nobel Prize for literature comes alive under the baton of Sydney Franklin which along with an excellent script recounts the story of peasant farmer, Wang Lung, whose father obtains a bride for him, a slave girl from the kitchen of a local landlord. In Buck's story, Wang's success is underwritten by his willingness to listen to his wife, most of the time, and the love of the land. In the end he comes to realize that his wife, like the land, is the source of his wealth, happiness and immortality. Buck's stories always had strong women cast in a critical spot to influence the outcome of events in the pre-feminist world. The German-born Luise Rainer brings a tentative but determined Peasant Chinese woman to life in her portrayal of Olan. Muni likewise captures the naive but honorable Wang, eventually caught between the two worlds of the wealthy and the peasant. Other classic characters include Charlie Grapewin, Dorothy Gale's Kansan Uncle Henry from the Wizard of Oz, Walter Connelly as the mewing, conniving uncle and Keye Luke as Number One Son-- but this time, not Charlie Chan's.<br /><br />A classic might be defined as a movie you can watch time and again and never tire of. If that's indeed the case, this film is a classic, no doubt whatsoever.",positive
"Pretty, stereotyped, good looking cast, the story loops in a wide and confusing arc, leading you down a number of garden paths (without attendant fairies) before plummeting to an end that feels you leaving - hollow.<br /><br />If you are after a film that has climax or ends with a satisfying thump, this is going to be a disappointment. Inspite of the main character's notionally overt sexuality I felt that he was androgynous, lacking a clear male persona, rather like his lacking of a clear French persona. Even though he is notionally laid naked (or rather sat naked) at the end of the film, the viewer is as unaware as the character as to motivations - that little thing called plot. Probably a stereotypically English speaking point of view, at least if you take the side of the film.",negative
"The fact that this cruddy series could elicit dozens of comments (much less hundreds of 'votes') speaks volumes as to the decline of Western (or at least American) civilization.<br /><br />Read Proust, you morons!! Or at least Dave Barry or Calvin and Hobbes anthologies.<br /><br />Chuck Norris. Wrap your brains around the fact that in order to rate or write about this series you'd have to have spent minutes..nay, HOURS...viewing this poor sod treading the boards and spewing lines with less emotional impact than the gal who used to call off the correct time on your local service.<br /><br />PLEASE DON'T WATCH THIS SHOW!! SPARE YOUR FEW REMAINING BRAIN CELLS!",negative
Another bad spanish picture. This is very baaaad. I only save the photography and the music of José Nieto. The rest of the film is the worst I've seen in years. Paz Vega is horrible. Don't see it.,negative
"This is a prime example of uninhibited filmmaking at its best. Richard Greene (who does good in the role) search for his two missing friends takes him to the Black Forest domain and castle of one-eyed Count Bruno (Stephen McNally), a past enemy of his whom he has never seen face to face. Incredible film has so many awesome elements combined (for once) into a single film--a crocodile pit; a hulking mute (played by Lon Chaney, Jr.); a crafty doctor (played by Boris Karloff); a leopard hunt (VERY well done and VERY atmospheric); a love story; a castle; a swordfight; a sadistic, one-eyed count and his two evil accomplices (played by John Hoyt and Michael Pate!!!); an intriguing background story which makes the film even more interesting; and more!. Jerry Sackheim's script doesn't allow itself to be bound in--making a film that comes extremely recommendable to anyone who is into unlimited filmmaking with a touch of horror and atmosphere to it.",positive
"George Saunders is a forger who steals a rare copy of Hamlet, killing a guard in the process. Months later an associate of his is selling forgeries of the book for great sums of money. One of the forgeries is sold to a man working for the Nazi's. Not happy at being taken the Nazi front man insists on getting his money back, at the same time an investigator working for one of the other swindled clients shows up. The middle woman in an effort to keep herself safe begins to play all sides against each other and sets up a meeting at the New York public library between various parties, however as people begin to die, the library is locked down and more murders (and perhaps some rare book larceny) seem to be close to happening. Complex murder mystery is a good little thriller with a great cast (Saunders is joined by Richard Denning and a cast of solid supporting players) If there is a flaw the film is almost too complicated with plots with in plots and everyone pretty much out for themselves. The layers of theft, forgery, murder and war time intrigue (this was 1942) are almost too many for the brief 70 minute running time. Still its an enjoyable little film with a darkness and sense of inescapable doom for some of the characters that clearly marks this as one of the first film noirs. Until Denning shows up we're down among some charming thieves, whom we like, perhaps even more than the hero, but its clear from word and deed this is not going to have a completely happy ending, and they know it, even if they fight it. A good little film that's worth searching out.",positive
"Another French film with absurdity. Baise-Moi(F*ck Me) tells the story of two young women who come together to kill and f*ck. One of them is a porn star who escapes from her community after being raped and killing her boyfriend. Second one is a hooker who kills her flatmate and sees her boyfriend being shot dead. After those incidents they meet at a tube station(both misses the last train)then the whole thing starts. They find a bound and come very close. They abuse men sexually, take drugs, drive around the country and have lots of sex. Thats all about Baise-Moi really. We can see that they have no mercy for their victims. They even kill a woman for her money. Both actresses are real porn stars in France that affects the movie in two different ways. They look so comfortable in sex scenes, nonetheless, they can't make the whole film worth watching as ,to me, the film does not require no further ability of acting than that. It is a version of Thelma and Louise on a different level. I could recommend you loads of things to do instead of watching Baise-Moi. So, bother to watch if you wanna see a pointless, kinky film. * out of *****",negative
"Fuckland is an interesting film. I personally love the Dogma movement. I wish it had lasted longer. It seems to have already died. Many critics tried their damndest to shut it down. I don't know why. It's the most interesting movement to happen in the cinematic world since the French New Wave. Besides Fuckland, I've seen the first three in the series, Festen, Idioterne, and Mifune. They were all great, Festen being a masterpiece, in my opinion. Fuckland isn't up to those others. I was just fascinated with the filmmaking. It's played as if it were a real documentary, with a real person who was so obsessed with his camera that he refused to put it down. At a few points in the film, it becomes clear that it is a work of complete fiction, but that illusion was protracted for an amazing amount of time. I wish that the filmmakers would have come up with something a bit more interesting to put onscreen. It is basically about this guy, Fabian, who is an Argentinian visiting the Faulkland Islands. Argentinians were only in the last couple of months allowed onto the islands, and Fabian plans to impregnate the women with Argentinian children. He sets his eyes on one, and most of the movie is spent on her seduction. The two actors are very natural. Camilla Heany only kind of hints that she is an actress. Fabian Stratas seems completely real. The politics of the film are somewhat confusing to me, since I have only an inkling of the situation surrounding the island and its recent history. I was 3, I think, when the Faulklands were invaded. The final bit of the film doesn't work at all. I don't get what the filmmakers were going for there. Still, Fuckland is an interesting Dogma experiment. It does break some Dogma rules, though, notably the no extra-diagetic music rule. There is a lot of that. 7/10.",positive
"Perhaps the best movie ever made by director Kevin Tenney (well, his Witchboard is not on the top of my all-time horror list), this one is a strange, fascinating mixture between Pin and Child's Play, both better than this one, but not so better. Sure, the plot is contrived and perhaps too predictable, but the actors are good, Rosalind Allen is very pleasant to the eye (and so is Candance McKenzie - God bless her for the shower scene!), the child actress is very good in interpreting the disturbed daughter and the Pinocchio puppet is scary enough to give you a few thrills down the spine. For a B-movie not bad at all.",positive
"The material in this documentary is so powerful that it brought me to tears. Yes, tears I tell you. This popular struggle of a traditionally exploited population should inspire all of us to stand up for our rights, put forth the greater good of the community and stop making up cowardly excuses for not challenging the establishment. Chavez represents the weak and misfortunate in the same way Bush is the face of dirty corporations and capitalism ran amok. Indeed, Latin America is being reshaped and the marginalized majority is finally having a voice in over five centuries. Though, in the case of Mexico, the election was clearly stolen by Calderon. Chavez is not perfect, far from it. He's trying to change the constitution to allow him to rule indefinitely. That cannot be tolerated. Enough with the politics and back to the movie; The pace is breath taking at moments, and deeply philosophical at others. It portrays Chavez as a popular hero unafraid to challenge the US hegemony and domination of the world's resources. If you think the author is biased in favour of Chavez, nothing's stopping you from doing your homework. One crucial message of the film is questioning info sources, as was clearly demonstrated by the snippers casualties being shamefully blamed on Chavez's supporters. Venezuela puts American alleged democracy to shame. Hasta la revolucion siempre!",positive
"This version of Mansfield Park, while being extremely accurate to the novel lacked the compassion I felt for Fanny which is crucial and central to this Jane Austen story. This was due to the total lack of acting ability by the actress, Sylvestra Le Touzel. She had no appeal and at times appeared to be either lost in space or out of her depth. The scene she has with her uncle where she breaks down in hysterics was hysterical. She badly overplayed that crucial scene and I actually felt sorry that Henry Crawford ever cared for her.<br /><br />The polar opposite is the portrayal of Mary Crawford by Jackie Smith- Wood. What a wonderful actress, in a very difficult part to make that character witty and self-centered, selfish yet vulnerable to love.<br /><br />I have always loved Fanny. She is mild mannered but with an implacable sense of what is right, and who she thinks is worthy of respect and admiration. The Fanny in this adaptation is too meek and subservient with hardly a thought of her own until near the end of the series. As much as I wanted to like this Fanny....I just could not. <br /><br />I suggest skipping this version of Mansfield Park for the real thing...the Novel. Fanny will not disappoint...you will Love Her!",negative
"This apocalyptic zombie film tries to be vicious and shocking; but FEEDING THE MASSES comes off lame as some of the stiff-legged zombies stalking the streets. In Rhode Island, a zombie epidemic known as the Lazarus Virus is being played down by the government manipulated newspapers and television stations. A couple of brave, but dumb, souls at Channel 5 TV News feels its audience is being given false hope and no idea of the real danger at hand. An eager reporter(Racheal Morris)and her cameraman(William Garberina), with the aid of a military escort(Patrick Cohen), risk life and limb to present a 'live' broadcast to show the doom at hand. Do yourself a favor and don't watch. This thing is obviously very low budget and comes across with the feel of a high school play gone bad. Acting is atrocious and the flesh-hungry zombies are almost comical. Also appearing are: Michael Propster, William DeCoff and Brenda Hogan. FEEDING THE MASSES should be left to starve.",negative
"RKS after the success of GHAYAL started work on this film which was a comedy The film was in making for 3 years and released finally in 1994 but didn't work for some reason Before this film, DAMINI(93) released and did well <br /><br />The film is a mad comic film like most Priyadarshan films nowdays but it is funny and well handled The film has a proper plot unlike today's films and makes you laugh most characters became famous, be it Crime master gogo(Shakti Kapoor), Paresh Rawal and others<br /><br />The film keeps you laughing throughout it's run time though being too slapstick and overdone yet it's one of the funniest films<br /><br />Direction by RKS is very good Music is good<br /><br />Amongst actors Aamir steals the show and delivers his funniest performance, this was his first out n out comedy Salman does well but looks amateur front of Aamir, yet does a good job and their chemistry is delightful Karisma is annoying and sounds like a child Raveena is adequate Paresh Rawal is too funny in both roles, Shakti Kapoor is hilarious in his over the top act Shehzad Khan(dubbed by Ajit) is very good and Viju Khote too is funny rest all are good too",positive
"What an awful movie. I love monster flicks but I couldn't watch even half of the terrible acting, cardboard characters and abysmal special effects. There is nothing redeeming about this movie. The characters come from either an endless supply of suicidally stupid cannon fodder or else they are vacuous, uninspiring sock puppets. The plot is formulaic, cut and paste, standard science-run-amok drivel. Even the CGI is horrible. You know it's bad when you can't even depend on the movie to provide some good eye candy. No surprises here,just same old same old. This is truly one of the worst films ever made. Director Roger Corman should be hung from a lightpost so that children can use him as a pinata.",negative
"Let's get this out of the way, so the ones checking out this page looking for info on anything related to the word ""Breasts"" (and you know who you are, googlers) can move along: this is not in any way pornographic. On the contrary, if this has any value as masturbation material then, frankly, the filmmaker didn't do a good job since the aim is to keep it on subject and on the experiences of women and their bodies and images of themselves and society and health and so on. Indeed, I would be a little circumspect of one who came across this on DVD or, if it ever plays again, late night on HBO or Cinemax and used it as a means for pleasure. You might as well go to the supermarket and pick up a pair of ripe melons and take them home and squeeze them and uh, well, you get the idea.<br /><br />No, this is semi-serious film-making meant for premium late-night viewing, but it shouldn't have to be just for the late-night types. This is intimate in setting but not in tone. All of the women, in all their variety of shapes and sizes, and races, and even with one man thrown in with fake breasts, have something of value to say, from life experience in the most straightforward way. If I say semi-serious it's due to the several little segments that the director feels she needs to throw in, with the archival footage of old ""how-to"" videos about puberty and sex and breasts and super-rare cartoons with the knockers flying about. This isn't a problem but an asset: we need a few little visual seg-ways to go between these interviews.<br /><br />Nothing is held back, and we see it as feminism in a liberating form: they don't need to cover up, and even if they choose not to take their tops and shirts and bras off they're still open as can be about a natural part of their body that is an object of sex, surprise, comfort, discomfort, curiosity, motherhood, and, sadly, cancer. In that last part, there's another brave step taken as we see a woman who survived her cancer with only one breast. You know you've become mature and an adult when you can see this woman who has somehow gone on to live a semi-normal life with one breast (the most bittersweet moment is when she says if a fairy godmother said she could have one wish to have two full breasts she would have to think about it), and you don't snicker or go ""eww, gross."" That's the test, folks.<br /><br />It's not shot under the best of circumstances, but then again for TV it's edited with a tight pace. It's never dull for a moment, and we never feel like anyone is holding back, especially when a man might hear the hard truth like that breasts may not really be erogenous, or that a flat chest is very attractive to some men. Breasts: A Documentary is about deconstructing myths with real faces and breasts and minds and hearts laid bare. If that's worthy of a ""I was alone"" session, then, well, more power to you, I guess, though it's not the intention.",positive
"The title says it all. ""Tail Gunner Joe"" was a tag given to the Senator which relied upon the ignorance of the public about World War II aircraft. The rear facing moving guns relied upon a latch that would prevent the rear gunner from shooting off the tail of the airplane by preventing the gun from firing when it pointed at the tail. When the Senator was practicing on the ground one day, he succeeded in shooting off the tail of the airplane. He couldn't have done that if the gun had been properly aligned. The gunnery officer responsible for that admitted, in public, before a camera, that he was responsible -- he had made the error, not the Senator. The fact that the film did not report that fact, shows how one-sided it is. This film was designed to do one thing, destroy the reputation of a complex person.<br /><br />A much better program was the PBS special done on him. He was a hard working, intelligent, ambitious politician who overcame extraordinary disadvantages to rise to extraordinary heights. He made some mistakes, some serious mistakes, but shooting the tail off an airplane was not one of them.<br /><br />The popularity of this film is due to the fact that the public likes simple stories, one=sided stories, so that they don't have to think.",negative
"Being advertised as the most expensive movie ever made in the Czech Republic, it automatically makes the you think it will be over glorified and clichéd (out of fear of the budget). However with a budget of 8 Million and half the movie in English it was not exactly a big budget, high risk movie.<br /><br />What we have a grand epic tale centered around the friendship of two people, the younger Karel and the older Frantisek . As pilots in the Czech air force when the Germans invade before the beginning of world war II they escape the country to England to joined the RAF.<br /><br />Their friendship becomes strained through the love of the same woman. However there is a bond of friendship that goes beyond merely being friendly. Their friendship is an elegant metaphor for the attitude of the Czech people and their country. Remember they were not the winners, the defeated the Germans only to be invaded by the Russians.<br /><br />Funny, exciting, intriguing, beautiful, sad and illuminating this movie is one of my favourite war movies. Most of all I like the way they make fun of the British in a way that is amazingly affectionate and gives an amazing insight into the way the British military fought WWII.<br /><br />Forget the recent American efforts (Peal Harbour, Saving Private Ryan), this is the best WWII movie for a long time.",positive
"After reading the original play I thought it would have been much more difficult to adapt to screen than it turned out to be. Donal McCann puts in a once-off great performance as Public Gar, the repressed antagonist who is manifested openly on screen by his extroverted (but unseen to others) alterego- Private Gar. Eamonn Kelly also plays an excellent ""screwballs"" whose inability to communicate his feelings is matched only by Gar.<br /><br />Definitely worth renting out if you can find it. (Probably unavailable outside Ireland & UK)",positive
"First let me preface this post by saying that I am a fan of the original Star Wars MOVIES...I don't read the books, play the games, wear the underwear or eat the cereal (if there is one). I am simply a fan of the films.<br /><br />With that being said, I struggle to see how people are giving this movie such high praise. Taking this movie by itself, and not comparing it to it's terrible predecessors (EP 1, 2), I don't understand how you can say this is an amazing movie. For all of the terrible shortcomings in the script - cheesy dialogue, contrived scenes (ie R2 suddenly being a badass, and long CGI intense chase scenes that have little human touch), HORRIBLE acting, and noted plot holes...how is this good? There was no real internal dilemma within Anakin; it just seemed like a switch was flipped and he was evil all of a sudden. I was not interested in the movie until the last 20 minutes or so (which by the way was ruined by the ""NOOOOOO!"" Frankenstein scene). When you BOMBARD the screen with intensely amazing CGI effects and fill in the gaps with absolutely atrocious one-liners when more could have and should have been said, this is NOT A GREAT MOVIE. For a film with such a ""dark"" tone, there was too much levity in the speech of ALL characters.<br /><br />I close with a question: From the beginning to the end of the film, was there really a sense of urgency and importance for what was actually about to take place?",negative
"There are moments in this unique cartoon of pure beauty but overall it's not very good. Limited animation as well as sub standard character and background design will limit its mass market appeal. The character design looks like a cross between the original Star Wars Clone Wars and Disney's Kim Possible, (Brendan, the main character in this also bares an uncanny similarity to Ron Stoppable in Kim Possible) Background design ranges as far and wide as going from being bland and depressing to stylish and stark, yet by today's standards, overall it is still poor and cheap looking. Many of the backgrounds bare resemblances to eastern European or Nordic animation from the mid 80's, nice in its own way but for modern child audiences, used to CG slug fests and talking dogs with every piece of fur on their body swaying in the wind, is sure to disappoint. The story is also not overly engaging and many of the voice actors aren't overly impressive, noticeably the usually brilliant Brendan Gleeson who appears to be phoning in his part. There are also a few secondary characters who come across as slightly cliché and stereotypically racist. However, some of the characters are good, the Viking villains, although underused are well done and are specifically foreboding in both look and sound. There is one moment involving the main character and his mentor being saved by Wolves from a Viking attack that is very nicely put together. The look and feel also seemed to be very inspired by the film Watership Down including a blatant rip off/homage to the Ghost Rabbit of Inlay. The look is also clearly and obviously inspired by Gaelic/Celtic/Anglo Saxon art so if you are into these subjects you may be drawn towards its look. The film also does have moments of very nicely structured shots leading the eye in a very artistic manner, including a pretty match cut and a large scale Viking attack that is very moody and impressive. Best of all though is the music, much of the background music is melodic and moving, specifically the song by the spirit girl which is truly beautiful and haunting and works very well with the images it covers. If the whole film was as poetic as this moment, (and it tries,) then this would be a very beautiful and poetic film that would sadly still not reach a wide audience, but instead it isn't a shame it wont reach a wider audience because most of it is average and cheap looking and doesn't stand up to modern animation standards. Overall a film that clearly split my opinion in many ways, but all together not great but worth watching for the music and song and the occasional pretty or scary moment. Oh yeah and the cat seemed to live for a long time, not sure how that was possible.",negative
"Unspeakable starts in Los Angeles with Jim (Roger Cline) & his wife Alice Fhelleps (Tamera Noll) arguing as they drive along in the pouring rain, unfortunately Jim crashes the car & his daughter Heather (Leigh Silver) ends up dead while Alice is turned into a wheelchair bound vegetable. Devastated by the death of his daughter Jim starts visiting prostitutes, he then kills them because of voices in his head. Erm, that's it really.<br /><br />Written, produced & directed by Chad Ferrin I hate Unspeakable as a film. There are some films you occasionally see that move the 'goal posts' as it were in regard to everything you watch thereafter, some films are so brilliant that all other's will be judged by it while other's like Unspeakable for example are so bad that it sets a new cinematic low. This is truly one of the worst films I've ever seen & I am seriously surprised by the largely positive comments on the IMDb although I'm not surprised the the low overall rating on the main page, I not sure if I missed something but for a start Unspeakable has no plot, it has no story & a lot of it seems almost random. There was nothing in Unspeakable to maintain my interest or entertain & as a result became a test of endurance to get through to the end. The film tries to be shocking with some limp scenes of sexual abuse of a rent boy by a priest, there is a scene in which a disabled person craps herself, it splats on the floor & her dodgy male nurse starts feeling her soiled genitals, legs & underwear. If anyone can find such crap entertaining then I'll just cut my wrists now, the character's are some of the worst I've had the misfortune to know, the dialogue is hilariously bad with some it sounding like it came straight from some dirty faggot porno of the worst kind. It doesn't work as a horror as it's not scary in the slightest, it's absolutely hilarious & frankly insulting to claim that it is trying to be a serious drama about someone suffering a great loss & attempting to cope with it & overall I just think it's a pointless, rubbishy, badly made piece of crap from Troma.<br /><br />Director Ferrin films like some badly made documentary, the special effects are terrible & are of the 'let's pour tomato ketchup on our actor's face & the audience will be convinced that they died a gory death' variety, there is no graphic violence at all apart from a suicide where someone sticks a knife in their own mouth. Considering the amount of prostitutes in Unspeakable the nudity levels are kept to an absolute minimum...<br /><br />Apparently Unspeakable had a budget of about $20,000 & all I can say is where did all the money go? Oh, a quick note to the filmmakers, if your going to record sound live make sure you don't have your actor's deliver their lines next to a main road that half of Los Angeles seem to be driving up... The acting sucks, period.<br /><br />Unspeakable is, in my opinion, total crap. It's probably not the worst I've ever seen but it's right down there & I can't remember seeing such a awful film recently. One to avoid unless your a masochist or insomniac.",negative
"CAUTION: SPOILERS<br /><br />Although this film moved a bit slow at times, the brilliant scenery, richness of the characters and powerful themes make `Morte a Venezia' a rewarding experience. I have not read Thomas Mann's book, but I am certain that Visconti's visual splendour, musical score, and powerful evocation of conflict and desire must do it justice. <br /><br />The study of Gustav von Aschenbach alludes to the human tendency to rationalize and quantify our emotions, behaviour and passion. This tendency is demonstrated in the scene in Germany between Alfred and Gustav when Alfred describes Music as being both mathematical--i.e. quantifiable--and emotional. This conflict arises again in the scene where young Tadzio is alone playing `Fuer Elise' in lobby of the Hotel and Gustav recalls his visit to a bordello where he is drawn to a prostitute who plays the same song. In his flashback, after paying the prostitute, Gustav is clearly physically seized by the consequences of his actions. This reaction acts as a reminder of the moral reaction to the temptations that Tadzio represents.<br /><br />Ultimately, Gustav is forced to make his biggest decision: stay in Venice and resign himself to his lust and temptations? Or flee Venice to save his own life? His early attempt to flee Venice at the train station resulted in a futility and foreshadows the outcome of prolonging his stay.<br /><br />Complimenting the captivating character interaction, Visconti's powerful scenery (especially of Venice at Dawn and the final scene of Tadzio walking into the water and pointing to the horizon) renders this film a true masterpiece.",positive
"Why every horror director wants to imitate ""The Exorcist"" is a complete riddle to me, as William Friedkin's ""classic"" is a very overrated film and, in my opinion, not all that tense or shocking. And yet here's another clean rip-off, a Spanish one this time, that shamelessly repeats the story of a young girl that gets possessed by pure evil and turns against her own family. Paul Naschy (who I must admit looks quite hot here) plays the honorable priest who gets approached by John Gibson because his sister Leila's behavior changed drastically since she met her new boyfriend. At first the priest doesn't believe it but when John's body is discovered with its neck twisted, Leila's demonic behavior becomes more noticeable... ""Exorcism"" is not only very unoriginal, it's also an insufferably boring film! Here Naschy and director Juan Bosch had an open opportunity to make a religiously themed exploitation flick full of shocks and gore, and yet the result is a tame and overall bloodless drama that'll nearly put you to sleep! The last twenty minutes contain some atmospheric moments, albeit very stupid, and there's quite a lot of stylishly filmed female nudity and sleaze. The absolute lack of budget is no real excuse since Paul Naschy already proved before that he has enough imagination to make up for a shortage in money. This is just an awful film, end of story. Other European ""The Excorcist"" rip-offs are ""The Antichrist"" and ""Beyond the Door"" and they suck as well!",negative
"The comparison to Sleuth, the earlier stage-play-turned-film, is obvious and upon my first viewing I too thought Sleuth was better, but Deathtrap has, at least for me, many more repeat viewings in it than Sleuth.<br /><br />I purchased Deathrap in the bargain bin at Wal-Mart, figuring that it had Caine and the underrated Reeve and was worth the 6 bucks. It was one of the finest DVD purchases I could've picked up.<br /><br />It's one of those best-kept-secrets that movie buffs always are always delighted to discover. And it's totally worth repeat viewings.<br /><br />Though Laurence Olivier and Michael Caine turned in bravado performances in Sleuth, I was doubly impressed with Christopher Reeve as Clifford Anderson. Reeve, rightfully associated with his now legendary portrayal of Superman, stole the show in what should've been an Oscar worthy performance. I've always felt Reeve was a type-cast actor who didn't get much of a chance to shine outside of the Superman films and a few other flawed but entertaining films like Somewhere in Time, but this film shows that his potential was truly tapped and put to use, thank goodness.<br /><br />I absolutely relished Michael Caine's performance. He was glib, deliciously manipulative and sadistic. And watching him work with Reeve and Dyan Cannon was an absolute pleasure. In fact, it was thanks to this movie that I got into a ""Michael Caine phase"" and started renting as much of his stuff as humanly possible. <br /><br />As for Deathtrap, there's enough juicy dialogue in here to fill up its ""memorable quotes"" section. (Unfortunately, much of the dialogue would inherently spoil the immensely entertaining plot).<br /><br />It's really, really hard to talk about the movie without spoiling important plot points that are infinitely more fun to discover on your own. Needless to say, it's a must-see. But for me, it was the greatest and most rewarding blind purchase of all time.<br /><br />Repeat viewings are a must. <br /><br />And it deserves to sit alongside Sleuth on your DVD shelf.<br /><br />I'll leave you with this beautifully written quote from the film: ""I wonder if it wouldn't be...well...just a trifle starry-eyed of me to enter into such a risky and exciting collaboration...where I could count on no sense of moral obligation...whatsoever.""",positive
